,rank,watchlist,date_updated
138,20,28345,2022-04-26 15:00
139,28,28347,2022-04-27 02:00
140,28,28394,2022-05-16 08:00
141,10,28491,2022-06-06 18:00
142,21,28495,2022-06-06 21:00
143,6,28497,2022-06-07 14:00
144,21,28506,2022-06-10 01:00
145,16,28508,2022-06-10 02:00
146,27,28511,2022-06-10 16:00
147,10,28519,2022-06-10 17:00
148,15,28522,2022-06-10 20:00
149,25,28524,2022-06-10 21:00
150,19,28525,2022-06-10 22:00
151,21,28528,2022-06-11 12:00
152,30,28529,2022-06-11 13:00
153,27,28529,2022-06-11 14:00
154,22,28544,2022-06-13 07:00
155,22,28543,2022-06-13 08:00
156,29,28542,2022-06-13 09:00
157,8,28575,2022-06-14 14:00
158,24,28602,2022-06-15 20:00
159,18,28623,2022-06-16 10:00
160,18,28629,2022-06-16 11:00
161,13,28648,2022-06-16 15:00
162,15,28666,2022-06-16 16:00
163,27,28666,2022-06-16 17:00
164,5,28675,2022-06-16 18:00
165,9,28690,2022-06-16 19:00
166,4,28703,2022-06-16 20:00
167,1,28746,2022-06-16 21:00
168,1,28760,2022-06-16 22:00
169,1,28776,2022-06-16 23:00
170,1,28785,2022-06-17 00:00
171,2,28794,2022-06-17 01:00
172,1,28801,2022-06-17 02:00
173,3,28810,2022-06-17 03:00
174,2,28814,2022-06-17 04:00
175,4,28824,2022-06-17 05:00
176,4,28827,2022-06-17 06:00
177,5,28831,2022-06-17 07:00
178,4,28831,2022-06-17 08:00
179,6,28833,2022-06-17 09:00
180,6,28829,2022-06-17 10:00
181,6,28827,2022-06-17 11:00
182,2,28833,2022-06-17 12:00
183,3,28839,2022-06-17 13:00
184,3,28850,2022-06-17 14:00
185,6,28850,2022-06-17 15:00
186,6,28853,2022-06-17 16:00
187,10,28853,2022-06-17 17:00
188,8,28853,2022-06-17 18:00
189,25,28850,2022-07-24 09:00
190,19,28862,2022-08-03 07:00
191,11,28862,2022-08-03 08:00
192,13,28862,2022-08-03 09:00
193,14,28862,2022-08-03 10:00
194,22,28862,2022-08-21 12:00
195,13,28892,2022-09-07 18:00
196,22,28891,2022-09-07 21:00
197,28,28894,2022-09-08 05:00
198,27,28894,2022-09-08 07:00
199,25,28917,2022-09-10 11:00
200,7,28917,2022-09-10 12:00
201,5,28918,2022-09-10 13:00
202,3,28918,2022-09-10 14:00
203,7,28921,2022-09-10 15:00
204,17,28927,2022-09-11 02:00
205,16,28927,2022-09-11 03:00
206,13,28934,2022-09-11 12:00
207,6,28934,2022-09-11 13:00
208,5,28934,2022-09-11 14:00
209,5,28937,2022-09-11 15:00
210,6,28937,2022-09-11 16:00
211,21,28938,2022-09-11 21:00
212,27,28939,2022-09-11 22:00
213,23,28939,2022-09-11 23:00
214,25,28939,2022-09-12 00:00
215,28,28947,2022-09-12 11:00
216,12,28961,2022-09-13 02:00
217,27,28961,2022-09-13 03:00
218,15,28964,2022-09-13 11:00
219,30,28974,2022-09-13 22:00
220,28,28975,2022-09-14 00:00
221,29,28974,2022-09-14 04:00
222,5,29022,2022-09-15 13:00
223,4,29129,2022-09-15 14:00
224,7,29213,2022-09-15 15:00
225,5,29307,2022-09-15 16:00
226,7,29449,2022-09-15 17:00
227,3,29502,2022-09-15 18:00
228,4,29552,2022-09-15 19:00
229,7,29612,2022-09-15 20:00
230,5,29612,2022-09-15 21:00
231,4,29653,2022-09-15 22:00
232,6,29664,2022-09-15 23:00
233,6,29664,2022-09-16 00:00
234,5,29705,2022-09-16 01:00
235,6,29724,2022-09-16 02:00
236,5,29724,2022-09-16 03:00
237,4,29737,2022-09-16 04:00
238,6,29743,2022-09-16 05:00
239,5,29751,2022-09-16 06:00
240,5,29761,2022-09-16 07:00
241,6,29770,2022-09-16 08:00
242,6,29777,2022-09-16 09:00
243,7,29787,2022-09-16 10:00
244,6,29787,2022-09-16 11:00
245,4,29804,2022-09-16 12:00
246,19,29877,2022-09-16 15:00
247,22,29877,2022-09-16 16:00
248,3,30341,2022-10-18 14:00
249,9,30379,2022-10-19 11:00
250,12,30381,2022-10-19 12:00
251,29,30370,2022-10-27 02:00
252,19,30391,2022-12-06 19:00
253,26,30393,2022-12-06 22:00
254,24,30463,2022-12-15 15:00
255,14,30463,2022-12-15 16:00
256,9,30471,2022-12-15 17:00
257,10,30475,2022-12-15 18:00
258,6,30489,2022-12-15 20:00
259,4,30500,2022-12-15 21:00
260,4,30529,2022-12-15 22:00
261,3,30547,2022-12-15 23:00
262,3,30566,2022-12-16 00:00
263,3,30566,2022-12-16 01:00
264,3,30576,2022-12-16 02:00
265,4,30582,2022-12-16 03:00
266,4,30583,2022-12-16 04:00
267,4,30583,2022-12-16 05:00
268,4,30588,2022-12-16 06:00
269,6,30584,2022-12-16 07:00
270,7,30585,2022-12-16 08:00
271,10,30588,2022-12-16 09:00
272,10,30591,2022-12-16 13:00
273,5,30594,2022-12-16 14:00
274,5,30601,2022-12-16 15:00
275,9,30617,2022-12-16 16:00
276,12,30620,2022-12-16 17:00
277,24,30591,2023-01-18 08:00
278,26,30591,2023-01-18 09:00
279,23,30591,2023-01-18 10:00
280,26,30591,2023-01-18 11:00
281,28,30597,2023-01-27 00:00
282,18,30598,2023-01-27 01:00
283,14,30598,2023-01-27 02:00
284,13,30598,2023-01-27 03:00
285,12,30601,2023-02-08 16:00
286,26,30604,2023-02-23 18:00
287,30,30603,2023-02-23 23:00
288,24,30612,2023-02-24 01:00
289,13,30615,2023-02-24 02:00
290,15,30615,2023-02-24 03:00
291,12,30616,2023-02-24 04:00
292,30,30628,2023-02-24 15:00
293,7,30634,2023-02-24 16:00
294,6,30644,2023-02-24 17:00
295,21,30650,2023-02-24 18:00
296,9,30651,2023-02-24 20:00
297,6,30652,2023-02-24 21:00
298,3,30652,2023-02-24 22:00
299,4,30654,2023-02-24 23:00
300,7,30664,2023-02-25 00:00
301,17,30701,2023-02-28 19:00
302,15,30722,2023-03-07 11:00
303,26,30732,2023-03-11 13:00
304,2,30795,2023-03-15 20:00
305,2,30823,2023-03-15 21:00
306,2,30842,2023-03-15 22:00
307,2,30853,2023-03-15 23:00
308,4,30866,2023-03-16 00:00
309,6,30870,2023-03-16 01:00
310,8,30872,2023-03-16 02:00
311,6,30876,2023-03-16 03:00
312,6,30884,2023-03-16 04:00
313,5,30884,2023-03-16 05:00
314,3,30878,2023-03-16 06:00
315,13,30878,2023-03-16 07:00
316,5,30878,2023-03-16 08:00
317,5,30878,2023-03-16 09:00
318,5,30885,2023-03-16 10:00
319,4,30885,2023-03-16 11:00
320,4,30890,2023-03-16 12:00
321,6,30906,2023-03-16 14:00
322,9,30907,2023-03-16 15:00
323,30,30904,2023-03-16 16:00
324,4,30890,2023-03-21 14:00
325,13,30886,2023-03-21 20:00
326,10,30925,2023-04-24 22:00
327,10,30925,2023-04-24 23:00
328,10,30925,2023-04-25 00:00
329,15,30925,2023-04-25 01:00
330,25,30921,2023-05-03 17:00
331,29,30926,2023-05-03 20:00
332,17,30950,2023-05-10 06:00
333,16,30949,2023-05-10 07:00
334,20,30949,2023-05-10 08:00
335,22,30949,2023-05-10 09:00
336,26,30949,2023-05-10 10:00
337,11,30996,2023-05-23 12:00
338,23,31008,2023-05-25 06:00
339,24,31009,2023-05-25 07:00
340,24,31018,2023-05-25 16:00
341,17,31021,2023-05-25 19:00
342,15,31034,2023-05-26 03:00
343,19,31036,2023-05-26 05:00
344,30,31104,2023-05-29 01:00
345,13,31104,2023-05-29 02:00
346,10,31112,2023-05-29 04:00
347,20,31118,2023-05-29 10:00
348,14,31119,2023-05-29 11:00
349,30,31166,2023-05-30 15:00
350,20,31266,2023-06-05 18:00
351,5,31316,2023-06-08 11:00
352,9,31327,2023-06-08 12:00
353,8,31327,2023-06-08 13:00
354,9,31349,2023-06-08 15:00
355,8,31360,2023-06-08 16:00
356,11,31392,2023-06-08 20:00
357,16,31405,2023-06-08 21:00
358,18,31405,2023-06-08 22:00
359,16,31417,2023-06-08 23:00
360,8,31445,2023-06-09 10:00
361,25,31445,2023-06-09 11:00
362,12,31452,2023-06-09 12:00
363,10,31460,2023-06-09 14:00
364,23,31504,2023-06-09 17:00
365,19,31532,2023-06-09 21:00
366,14,31533,2023-06-09 22:00
367,15,31541,2023-06-09 23:00
368,20,31541,2023-06-10 00:00
369,24,31607,2023-06-12 01:00
370,10,31612,2023-06-12 02:00
371,6,31620,2023-06-12 03:00
372,4,31635,2023-06-12 04:00
373,4,31640,2023-06-12 05:00
374,4,31642,2023-06-12 06:00
375,3,31648,2023-06-12 07:00
376,3,31656,2023-06-12 08:00
377,3,31661,2023-06-12 09:00
378,5,31664,2023-06-12 10:00
379,10,31713,2023-06-12 16:00
380,24,31714,2023-06-12 17:00
381,15,31720,2023-06-12 18:00
382,16,31733,2023-06-12 21:00
383,21,31740,2023-06-12 22:00
384,19,31746,2023-06-12 23:00
385,11,31756,2023-06-13 00:00
386,16,31761,2023-06-13 01:00
387,12,31761,2023-06-13 02:00
388,25,31769,2023-06-13 03:00
389,16,31820,2023-06-13 14:00
390,25,31834,2023-06-13 15:00
391,14,31952,2023-06-15 01:00
392,28,31962,2023-06-15 03:00
393,24,32014,2023-06-15 15:00
394,19,32028,2023-06-15 16:00
395,5,32048,2023-06-15 17:00
396,4,32070,2023-06-15 18:00
397,4,32070,2023-06-15 19:00
398,2,32120,2023-06-15 20:00
399,1,32173,2023-06-15 21:00
400,2,32255,2023-06-15 22:00
401,2,32287,2023-06-15 23:00
402,2,32315,2023-06-16 00:00
403,2,32315,2023-06-16 01:00
404,2,32326,2023-06-16 02:00
405,2,32327,2023-06-16 03:00
406,2,32283,2023-06-16 04:00
407,2,32294,2023-06-16 05:00
408,4,32298,2023-06-16 06:00
409,4,32304,2023-06-16 07:00
410,4,32305,2023-06-16 08:00
411,3,32318,2023-06-16 09:00
412,2,32318,2023-06-16 10:00
413,5,32335,2023-06-16 11:00
414,4,32335,2023-06-16 12:00
415,6,32360,2023-06-16 13:00
416,2,32360,2023-06-16 14:00
417,2,32366,2023-06-16 15:00
418,4,32374,2023-06-16 16:00
419,4,32374,2023-06-16 17:00
420,23,32397,2023-06-16 19:00
