,rank,watchlist,date_updated
55,23,76804,2022-01-14 17:00
56,17,76878,2022-01-18 11:00
57,22,76930,2022-01-19 11:00
58,27,76970,2022-01-20 10:00
59,24,76970,2022-01-20 11:00
60,12,76977,2022-01-20 19:00
61,28,76979,2022-01-20 20:00
62,18,76991,2022-01-20 22:00
63,25,77000,2022-01-20 23:00
64,29,77008,2022-01-21 01:00
65,30,77010,2022-01-21 02:00
66,29,77008,2022-01-21 03:00
67,27,77011,2022-01-21 04:00
68,25,77011,2022-01-21 05:00
69,29,77019,2022-01-21 06:00
70,16,77043,2022-01-21 16:00
71,27,77043,2022-01-21 17:00
72,15,77044,2022-01-21 21:00
73,15,77045,2022-01-21 22:00
74,19,77062,2022-01-21 23:00
75,15,77066,2022-01-22 00:00
76,24,77067,2022-01-22 01:00
77,16,77118,2022-01-24 02:00
78,9,77127,2022-01-24 03:00
79,29,77141,2022-01-24 10:00
80,9,77141,2022-01-24 11:00
81,20,77143,2022-01-24 12:00
82,15,77180,2022-01-24 16:00
83,12,77199,2022-01-24 18:00
84,30,77209,2022-01-24 19:00
85,12,77209,2022-01-24 20:00
86,11,77203,2022-01-24 21:00
87,13,77209,2022-01-24 22:00
88,10,77216,2022-01-24 23:00
89,9,77225,2022-01-25 00:00
90,12,77239,2022-01-25 01:00
91,25,77254,2022-01-25 02:00
92,17,77254,2022-01-25 05:00
93,14,77259,2022-01-25 06:00
94,15,77261,2022-01-25 07:00
95,13,77263,2022-01-25 08:00
96,16,77269,2022-01-25 14:00
97,27,77363,2022-01-26 20:00
98,16,77372,2022-01-26 21:00
99,26,77379,2022-01-26 22:00
100,26,77400,2022-01-27 05:00
101,22,77403,2022-01-27 06:00
102,26,77408,2022-01-27 08:00
103,25,77408,2022-01-27 09:00
104,9,77413,2022-01-27 10:00
105,14,77413,2022-01-27 11:00
106,9,77564,2022-01-31 18:00
107,17,78022,2022-02-14 10:00
108,11,78023,2022-02-14 11:00
109,27,78023,2022-02-14 12:00
110,22,78064,2022-02-16 15:00
111,23,78079,2022-02-16 20:00
112,15,78099,2022-02-17 08:00
113,12,78101,2022-02-17 09:00
114,10,78101,2022-02-17 10:00
115,23,78178,2022-02-21 03:00
116,27,78180,2022-02-21 04:00
117,24,78181,2022-02-21 05:00
118,12,78199,2022-02-21 19:00
119,7,78199,2022-02-21 20:00
120,11,78211,2022-02-22 02:00
121,9,78211,2022-02-22 03:00
122,6,78220,2022-02-22 04:00
123,5,78228,2022-02-22 05:00
124,4,78233,2022-02-22 06:00
125,5,78236,2022-02-22 07:00
126,5,78236,2022-02-22 08:00
127,5,78239,2022-02-22 09:00
128,6,78253,2022-02-22 10:00
129,12,78256,2022-02-22 11:00
130,15,78274,2022-02-22 19:00
131,9,78274,2022-02-22 20:00
132,25,78290,2022-02-23 01:00
133,11,78290,2022-02-23 02:00
134,30,78306,2022-02-23 16:00
135,8,78323,2022-02-23 20:00
136,15,78354,2022-02-23 22:00
137,19,78354,2022-02-23 23:00
138,21,78357,2022-02-24 01:00
139,25,78361,2022-02-24 04:00
140,26,78369,2022-02-24 06:00
141,29,78371,2022-02-24 08:00
142,30,78373,2022-02-24 09:00
143,29,78375,2022-02-24 10:00
144,26,78375,2022-02-24 11:00
145,23,78375,2022-02-24 12:00
146,28,78377,2022-02-24 13:00
147,15,78385,2022-02-24 14:00
148,24,78395,2022-02-24 15:00
149,8,78397,2022-02-24 16:00
150,10,78406,2022-02-24 17:00
151,17,78455,2022-02-25 16:00
152,28,78458,2022-02-25 17:00
153,17,78501,2022-02-28 01:00
154,8,78508,2022-02-28 02:00
155,7,78515,2022-02-28 03:00
156,14,78517,2022-02-28 04:00
157,19,78593,2022-03-04 04:00
158,29,78647,2022-03-07 02:00
159,29,78689,2022-03-08 01:00
160,19,78689,2022-03-08 02:00
161,20,78707,2022-03-09 13:00
162,28,78708,2022-03-09 18:00
163,16,78738,2022-03-10 14:00
164,8,78762,2022-03-11 14:00
165,5,78836,2022-03-14 19:00
166,26,78854,2022-03-14 21:00
167,26,78852,2022-03-15 12:00
168,12,78862,2022-03-15 17:00
169,4,78902,2022-03-16 19:00
170,15,78920,2022-03-16 21:00
171,21,78921,2022-03-16 22:00
172,18,78920,2022-03-17 02:00
173,19,78998,2022-03-21 18:00
174,12,79095,2022-03-25 16:00
175,18,79320,2022-04-05 06:00
176,23,79337,2022-04-05 15:00
177,23,79353,2022-04-06 06:00
178,23,79355,2022-04-06 07:00
179,23,79356,2022-04-06 08:00
180,27,79358,2022-04-06 12:00
181,30,79492,2022-04-12 04:00
182,19,79493,2022-04-12 05:00
183,13,79495,2022-04-12 06:00
184,28,79495,2022-04-12 07:00
185,21,79494,2022-04-12 08:00
186,11,79495,2022-04-12 11:00
187,8,79498,2022-04-12 13:00
188,27,79521,2022-04-13 06:00
189,23,79525,2022-04-13 08:00
190,27,79528,2022-04-13 09:00
191,30,79526,2022-04-13 13:00
192,29,79754,2022-04-22 19:00
193,10,79757,2022-04-22 20:00
194,13,79757,2022-04-22 21:00
195,11,79757,2022-04-22 22:00
196,11,79759,2022-04-22 23:00
197,19,79758,2022-04-23 00:00
198,16,79817,2022-04-25 09:00
199,11,79836,2022-04-25 16:00
200,30,79839,2022-04-25 17:00
201,26,79886,2022-04-26 18:00
202,12,79886,2022-04-26 19:00
203,12,79894,2022-04-26 20:00
204,14,79899,2022-04-26 21:00
205,15,79903,2022-04-26 22:00
206,17,79905,2022-04-26 23:00
207,28,79905,2022-04-27 00:00
208,14,79926,2022-04-27 15:00
209,5,79947,2022-04-28 10:00
210,6,79954,2022-04-28 11:00
211,17,79975,2022-04-29 01:00
212,29,79977,2022-04-29 03:00
213,19,79979,2022-04-29 04:00
214,19,79983,2022-04-29 12:00
215,18,79996,2022-04-29 19:00
216,8,79998,2022-04-29 20:00
217,14,80007,2022-04-29 21:00
218,9,80011,2022-04-29 22:00
219,11,80011,2022-04-29 23:00
220,13,80019,2022-04-30 00:00
221,10,80088,2022-05-02 19:00
222,8,80097,2022-05-02 20:00
223,28,80103,2022-05-02 21:00
224,14,80120,2022-05-03 14:00
225,9,80125,2022-05-03 16:00
226,11,80142,2022-05-04 02:00
227,27,80166,2022-05-04 17:00
228,7,80169,2022-05-04 19:00
229,14,80179,2022-05-04 21:00
230,16,80180,2022-05-04 22:00
231,28,80179,2022-05-04 23:00
232,16,80179,2022-05-05 00:00
233,7,80179,2022-05-05 01:00
234,3,80188,2022-05-05 02:00
235,5,80198,2022-05-05 03:00
236,11,80208,2022-05-05 04:00
237,16,80211,2022-05-05 05:00
238,17,80216,2022-05-05 07:00
239,22,80218,2022-05-05 08:00
240,9,80219,2022-05-05 09:00
241,23,80202,2022-05-05 18:00
242,28,80267,2022-05-06 13:00
243,17,80269,2022-05-06 14:00
244,24,80273,2022-05-06 15:00
245,26,80316,2022-05-09 01:00
246,11,80316,2022-05-09 02:00
247,18,80324,2022-05-09 03:00
248,9,80322,2022-05-09 04:00
249,10,80328,2022-05-09 05:00
250,11,80328,2022-05-09 06:00
251,12,80332,2022-05-09 07:00
252,22,80354,2022-05-09 15:00
253,22,80362,2022-05-09 16:00
254,16,80372,2022-05-09 17:00
255,24,80387,2022-05-09 20:00
256,24,80400,2022-05-10 00:00
257,17,80405,2022-05-10 01:00
258,25,80407,2022-05-10 02:00
259,29,80407,2022-05-10 03:00
260,27,80405,2022-05-10 04:00
261,18,80408,2022-05-10 05:00
262,16,80408,2022-05-10 06:00
263,22,80410,2022-05-10 07:00
264,15,80426,2022-05-10 17:00
265,24,80454,2022-05-11 06:00
266,18,80454,2022-05-11 07:00
267,15,80454,2022-05-11 08:00
268,23,80502,2022-05-12 01:00
269,17,80505,2022-05-12 02:00
270,16,80509,2022-05-12 03:00
271,14,80509,2022-05-12 04:00
272,25,80511,2022-05-12 05:00
273,28,80512,2022-05-12 06:00
274,26,80511,2022-05-12 07:00
275,25,80514,2022-05-12 08:00
276,28,80518,2022-05-12 09:00
277,28,80524,2022-05-12 12:00
278,10,80552,2022-05-12 20:00
279,29,80581,2022-05-13 12:00
280,30,80618,2022-05-15 01:00
281,30,80618,2022-05-15 02:00
282,25,80649,2022-05-16 01:00
283,26,80649,2022-05-16 02:00
284,14,80652,2022-05-16 03:00
285,18,80655,2022-05-16 04:00
286,27,80655,2022-05-16 05:00
287,23,80686,2022-05-17 09:00
288,7,80687,2022-05-17 10:00
289,13,80689,2022-05-17 11:00
290,17,80691,2022-05-17 12:00
291,25,80715,2022-05-18 03:00
292,27,80716,2022-05-18 04:00
293,13,80717,2022-05-18 05:00
294,10,80717,2022-05-18 06:00
295,13,80763,2022-05-19 00:00
296,12,80770,2022-05-19 02:00
297,15,80790,2022-05-19 07:00
298,19,80792,2022-05-19 08:00
299,18,80792,2022-05-19 09:00
300,21,80841,2022-05-20 05:00
301,27,80842,2022-05-20 07:00
302,10,80855,2022-05-20 17:00
303,5,80863,2022-05-20 18:00
304,10,80877,2022-05-20 19:00
305,6,80898,2022-05-20 21:00
306,26,80898,2022-05-20 22:00
307,26,80947,2022-05-23 15:00
308,18,80963,2022-05-24 06:00
309,9,80967,2022-05-24 07:00
310,25,80967,2022-05-24 08:00
311,11,81008,2022-05-25 06:00
312,13,81008,2022-05-25 07:00
313,9,81008,2022-05-25 08:00
314,7,81010,2022-05-25 09:00
315,5,81010,2022-05-25 10:00
316,9,81017,2022-05-25 11:00
317,14,81026,2022-05-25 12:00
318,16,81037,2022-05-25 14:00
319,18,81066,2022-05-26 10:00
320,16,81067,2022-05-26 11:00
321,20,81085,2022-05-27 04:00
322,7,81086,2022-05-27 05:00
323,19,81089,2022-05-27 06:00
324,27,81192,2022-05-31 01:00
325,24,81194,2022-05-31 02:00
326,30,81195,2022-05-31 03:00
327,30,81242,2022-06-01 07:00
328,14,81261,2022-06-01 15:00
329,26,81294,2022-06-02 03:00
330,13,81293,2022-06-02 04:00
331,13,81296,2022-06-02 05:00
332,21,81303,2022-06-02 13:00
333,5,81302,2022-06-02 14:00
334,16,81534,2022-06-09 20:00
335,20,81568,2022-06-10 13:00
336,25,81568,2022-06-10 14:00
337,26,81602,2022-06-10 20:00
338,23,81665,2022-06-13 06:00
339,12,81665,2022-06-13 07:00
340,15,81665,2022-06-13 08:00
341,11,81671,2022-06-13 13:00
342,17,81678,2022-06-13 14:00
343,30,81679,2022-06-13 15:00
344,16,81706,2022-06-13 23:00
345,11,81710,2022-06-14 00:00
346,8,81724,2022-06-14 09:00
347,6,81727,2022-06-14 10:00
348,11,81736,2022-06-14 11:00
349,12,81748,2022-06-14 15:00
350,22,81757,2022-06-14 17:00
351,12,81760,2022-06-14 18:00
352,11,81767,2022-06-14 20:00
353,22,81770,2022-06-14 21:00
354,11,81812,2022-06-15 19:00
355,10,81816,2022-06-15 20:00
356,20,81819,2022-06-15 21:00
357,13,81828,2022-06-15 22:00
358,19,81840,2022-06-16 10:00
359,5,81840,2022-06-16 11:00
360,24,81855,2022-06-16 12:00
361,20,81863,2022-06-16 15:00
362,12,81871,2022-06-16 16:00
363,26,81881,2022-06-16 17:00
364,13,81885,2022-06-16 18:00
365,20,81897,2022-06-16 21:00
366,30,81902,2022-06-16 22:00
367,15,81920,2022-06-17 10:00
368,11,81924,2022-06-17 11:00
369,16,81931,2022-06-17 16:00
370,7,82017,2022-06-21 01:00
371,11,82023,2022-06-21 04:00
372,27,82115,2022-06-23 07:00
373,12,82118,2022-06-23 08:00
374,11,82119,2022-06-23 09:00
375,11,82127,2022-06-23 17:00
376,8,82127,2022-06-23 18:00
377,16,82246,2022-06-27 06:00
378,11,82246,2022-06-27 07:00
379,13,82246,2022-06-27 08:00
380,10,82246,2022-06-27 09:00
381,27,82362,2022-06-30 09:00
382,9,82367,2022-06-30 13:00
383,14,82391,2022-07-01 01:00
384,9,82390,2022-07-01 02:00
385,6,82394,2022-07-01 03:00
386,10,82400,2022-07-01 04:00
387,20,82401,2022-07-01 05:00
388,14,82403,2022-07-01 06:00
389,20,82407,2022-07-01 09:00
390,23,82510,2022-07-05 02:00
391,20,82517,2022-07-05 09:00
392,14,82516,2022-07-05 10:00
393,24,82514,2022-07-05 12:00
394,8,82651,2022-07-08 17:00
395,20,82766,2022-07-11 18:00
396,10,82792,2022-07-12 02:00
397,5,82795,2022-07-12 03:00
398,3,82800,2022-07-12 04:00
399,4,82801,2022-07-12 05:00
400,4,82805,2022-07-12 06:00
401,10,82804,2022-07-12 07:00
402,16,82805,2022-07-12 08:00
403,30,82809,2022-07-12 12:00
404,25,82818,2022-07-12 17:00
405,28,82828,2022-07-12 20:00
406,22,82862,2022-07-13 14:00
407,11,82869,2022-07-13 18:00
408,16,82882,2022-07-14 01:00
409,18,82882,2022-07-14 02:00
410,12,82889,2022-07-14 12:00
411,7,82914,2022-07-14 19:00
412,9,83013,2022-07-18 01:00
413,9,83015,2022-07-18 02:00
414,27,83035,2022-07-18 18:00
415,23,83040,2022-07-18 19:00
416,19,83040,2022-07-18 20:00
417,20,83043,2022-07-18 21:00
418,25,83042,2022-07-18 22:00
419,22,83070,2022-07-19 08:00
420,23,83070,2022-07-19 09:00
421,22,83071,2022-07-19 10:00
422,26,83072,2022-07-19 11:00
423,10,83085,2022-07-19 16:00
424,18,83096,2022-07-20 01:00
425,15,83104,2022-07-20 06:00
426,20,83159,2022-07-21 15:00
427,13,83353,2022-07-27 17:00
428,20,83359,2022-07-27 19:00
429,11,83364,2022-07-27 20:00
430,26,83367,2022-07-27 21:00
431,23,83367,2022-07-27 22:00
432,19,83367,2022-07-27 23:00
433,15,83434,2022-07-29 19:00
434,18,83438,2022-07-29 20:00
435,14,83441,2022-07-29 21:00
436,13,83445,2022-07-29 22:00
437,13,83444,2022-07-29 23:00
438,8,83445,2022-07-30 00:00
439,9,83445,2022-07-30 01:00
440,8,83445,2022-07-30 02:00
441,7,83450,2022-07-30 03:00
442,7,83450,2022-07-30 04:00
443,8,83456,2022-07-30 05:00
444,17,83456,2022-07-30 06:00
445,22,83460,2022-07-30 07:00
446,7,83461,2022-07-30 08:00
447,9,83461,2022-07-30 09:00
448,5,83463,2022-07-30 10:00
449,2,83463,2022-07-30 11:00
450,8,83465,2022-07-30 12:00
451,28,83470,2022-07-30 13:00
452,22,83561,2022-08-02 18:00
453,14,83602,2022-08-03 13:00
454,24,83625,2022-08-04 01:00
455,21,83678,2022-08-05 01:00
456,21,83678,2022-08-05 02:00
457,10,83678,2022-08-05 03:00
458,9,83680,2022-08-05 04:00
459,10,83688,2022-08-05 05:00
460,16,83693,2022-08-05 06:00
461,13,83693,2022-08-05 07:00
462,9,83696,2022-08-05 08:00
463,4,83697,2022-08-05 09:00
464,4,83702,2022-08-05 10:00
465,12,83709,2022-08-05 11:00
466,22,83727,2022-08-05 14:00
467,25,83824,2022-08-08 02:00
468,22,83852,2022-08-08 16:00
469,25,83852,2022-08-08 17:00
470,28,83874,2022-08-09 02:00
471,29,83877,2022-08-09 03:00
472,16,83884,2022-08-09 04:00
473,16,83886,2022-08-09 05:00
474,22,83890,2022-08-09 07:00
475,13,83890,2022-08-09 09:00
476,28,83918,2022-08-09 20:00
477,12,83935,2022-08-10 13:00
478,17,83935,2022-08-10 14:00
479,22,83948,2022-08-10 16:00
480,9,83966,2022-08-11 04:00
481,4,83974,2022-08-11 05:00
482,5,83974,2022-08-11 06:00
483,18,83977,2022-08-11 07:00
484,19,83979,2022-08-11 10:00
485,7,83982,2022-08-11 11:00
486,14,83991,2022-08-11 12:00
487,29,84003,2022-08-11 16:00
488,25,84006,2022-08-11 17:00
489,27,84005,2022-08-11 18:00
490,16,84028,2022-08-12 03:00
491,23,84154,2022-08-16 04:00
492,12,84174,2022-08-16 19:00
493,20,84188,2022-08-16 22:00
494,12,84188,2022-08-17 00:00
495,25,84192,2022-08-17 01:00
496,23,84192,2022-08-17 02:00
497,23,84213,2022-08-17 09:00
498,9,84213,2022-08-17 10:00
499,6,84215,2022-08-17 11:00
500,25,84341,2022-08-19 15:00
501,9,84348,2022-08-19 17:00
502,5,84348,2022-08-19 18:00
503,11,84448,2022-08-22 13:00
504,9,84449,2022-08-22 15:00
505,25,84458,2022-08-22 16:00
506,16,84483,2022-08-23 11:00
507,25,84568,2022-08-25 15:00
508,15,84633,2022-08-26 15:00
509,9,84633,2022-08-26 16:00
510,18,84637,2022-08-26 20:00
511,18,84642,2022-08-26 21:00
512,25,84644,2022-08-26 22:00
513,25,84644,2022-08-26 23:00
514,30,84646,2022-08-27 00:00
515,22,84719,2022-08-29 01:00
516,12,84719,2022-08-29 02:00
517,26,84740,2022-08-29 14:00
518,29,84798,2022-08-30 18:00
519,19,84929,2022-09-02 14:00
520,20,84928,2022-09-02 15:00
521,5,84939,2022-09-02 18:00
522,5,84939,2022-09-02 19:00
523,6,84952,2022-09-02 20:00
524,13,84957,2022-09-02 22:00
525,15,85051,2022-09-06 17:00
526,26,85091,2022-09-07 05:00
527,9,85091,2022-09-07 06:00
528,7,85092,2022-09-07 07:00
529,3,85097,2022-09-07 08:00
530,8,85097,2022-09-07 09:00
531,18,85100,2022-09-07 10:00
532,12,85194,2022-09-09 15:00
533,22,85202,2022-09-09 16:00
534,23,85208,2022-09-09 18:00
535,17,85213,2022-09-09 19:00
536,28,85213,2022-09-09 20:00
537,24,85221,2022-09-09 22:00
538,16,85228,2022-09-09 23:00
539,9,85228,2022-09-10 07:00
540,20,85282,2022-09-12 08:00
541,9,85293,2022-09-12 15:00
542,23,85319,2022-09-13 05:00
543,12,85328,2022-09-13 12:00
544,11,85330,2022-09-13 13:00
545,21,85343,2022-09-13 16:00
546,22,85349,2022-09-13 19:00
547,9,85354,2022-09-13 20:00
548,20,85357,2022-09-13 21:00
549,15,85359,2022-09-13 22:00
550,15,85359,2022-09-13 23:00
551,13,85359,2022-09-14 00:00
552,14,85365,2022-09-14 01:00
553,26,85368,2022-09-14 02:00
554,24,85371,2022-09-14 03:00
555,9,85437,2022-09-15 08:00
556,11,85441,2022-09-15 10:00
557,17,85441,2022-09-15 11:00
558,22,85445,2022-09-15 12:00
559,22,85464,2022-09-15 20:00
560,21,85464,2022-09-15 21:00
561,22,85474,2022-09-15 23:00
562,20,85474,2022-09-16 00:00
563,9,85499,2022-09-16 14:00
564,16,85568,2022-09-19 01:00
565,8,85572,2022-09-19 02:00
566,5,85580,2022-09-19 03:00
567,4,85580,2022-09-19 04:00
568,4,85585,2022-09-19 05:00
569,6,85588,2022-09-19 06:00
570,4,85588,2022-09-19 07:00
571,5,85591,2022-09-19 08:00
572,6,85588,2022-09-19 09:00
573,7,85588,2022-09-19 10:00
574,9,85594,2022-09-19 11:00
575,19,85637,2022-09-20 05:00
576,27,85642,2022-09-20 10:00
577,26,85665,2022-09-21 00:00
578,13,85669,2022-09-21 01:00
579,7,85669,2022-09-21 02:00
580,7,85672,2022-09-21 03:00
581,6,85677,2022-09-21 04:00
582,4,85681,2022-09-21 05:00
583,4,85681,2022-09-21 06:00
584,5,85682,2022-09-21 07:00
585,4,85682,2022-09-21 08:00
586,6,85685,2022-09-21 09:00
587,5,85685,2022-09-21 10:00
588,5,85693,2022-09-21 11:00
589,4,85699,2022-09-21 12:00
590,19,85733,2022-09-21 19:00
591,29,85750,2022-09-21 21:00
592,23,85750,2022-09-21 22:00
593,17,85761,2022-09-22 00:00
594,22,85761,2022-09-22 01:00
595,22,85765,2022-09-22 03:00
596,17,85770,2022-09-22 04:00
597,11,85770,2022-09-22 05:00
598,15,85770,2022-09-22 06:00
599,24,85770,2022-09-22 07:00
600,13,85821,2022-09-23 05:00
601,13,85821,2022-09-23 06:00
602,13,85824,2022-09-23 07:00
603,20,85824,2022-09-23 08:00
604,10,85884,2022-09-23 19:00
605,27,85889,2022-09-23 20:00
606,12,85890,2022-09-23 22:00
607,10,85890,2022-09-23 23:00
608,11,85894,2022-09-24 00:00
609,27,85960,2022-09-26 02:00
610,23,85965,2022-09-26 03:00
611,14,85968,2022-09-26 04:00
612,21,85971,2022-09-26 05:00
613,12,85971,2022-09-26 06:00
614,26,85974,2022-09-26 09:00
615,29,85977,2022-09-26 10:00
616,24,85978,2022-09-26 11:00
617,6,86030,2022-09-27 01:00
618,7,86030,2022-09-27 02:00
619,13,86038,2022-09-27 03:00
620,6,86054,2022-09-27 09:00
621,4,86057,2022-09-27 10:00
622,5,86062,2022-09-27 11:00
623,10,86069,2022-09-27 17:00
624,7,86086,2022-09-27 19:00
625,25,86122,2022-09-28 05:00
626,19,86122,2022-09-28 06:00
627,17,86123,2022-09-28 07:00
628,13,86129,2022-09-28 08:00
629,16,86129,2022-09-28 09:00
630,30,86132,2022-09-28 10:00
631,27,86151,2022-09-28 23:00
632,23,86151,2022-09-29 00:00
633,16,86152,2022-09-29 01:00
634,19,86152,2022-09-29 02:00
635,20,86341,2022-10-04 09:00
636,18,86412,2022-10-05 20:00
637,17,86412,2022-10-05 21:00
638,8,86632,2022-10-10 18:00
639,15,86688,2022-10-11 20:00
640,17,86759,2022-10-13 10:00
641,22,86759,2022-10-13 11:00
642,18,86759,2022-10-13 13:00
643,9,86776,2022-10-13 17:00
644,1,86813,2022-10-13 18:00
645,4,86826,2022-10-13 19:00
646,15,86836,2022-10-13 20:00
647,4,86841,2022-10-13 21:00
648,6,86841,2022-10-13 22:00
649,6,86846,2022-10-13 23:00
650,2,86843,2022-10-14 00:00
651,2,86843,2022-10-14 01:00
652,7,86864,2022-10-14 02:00
653,4,86865,2022-10-14 03:00
654,8,86874,2022-10-14 04:00
655,14,86881,2022-10-14 05:00
656,14,86883,2022-10-14 06:00
657,14,86885,2022-10-14 07:00
658,10,86885,2022-10-14 08:00
659,14,86888,2022-10-14 09:00
660,4,86888,2022-10-14 10:00
661,10,86902,2022-10-14 15:00
662,13,87038,2022-10-18 17:00
663,26,87189,2022-10-24 02:00
664,30,87189,2022-10-24 03:00
665,17,87191,2022-10-24 04:00
666,11,87196,2022-10-24 05:00
667,11,87196,2022-10-24 06:00
668,9,87198,2022-10-24 07:00
669,8,87201,2022-10-24 08:00
670,12,87212,2022-10-24 09:00
671,14,87223,2022-10-25 03:00
672,13,87224,2022-10-25 04:00
673,8,87222,2022-10-25 05:00
674,23,87225,2022-10-25 06:00
675,16,87244,2022-10-26 01:00
676,14,87244,2022-10-26 02:00
677,12,87248,2022-10-26 03:00
678,16,87249,2022-10-26 04:00
679,20,87253,2022-10-26 05:00
680,16,87254,2022-10-26 06:00
681,25,87255,2022-10-26 07:00
682,28,87255,2022-10-26 08:00
683,15,87264,2022-10-26 12:00
684,17,87325,2022-10-28 07:00
685,19,87456,2022-11-02 20:00
686,24,87460,2022-11-02 22:00
687,27,87465,2022-11-02 23:00
688,6,87471,2022-11-03 09:00
689,5,87472,2022-11-03 10:00
690,11,87472,2022-11-03 11:00
691,18,87475,2022-11-03 12:00
692,12,87703,2022-11-10 21:00
693,11,87706,2022-11-11 00:00
694,19,87838,2022-11-15 19:00
695,27,87842,2022-11-15 20:00
696,21,87982,2022-11-21 11:00
697,26,88218,2022-11-29 11:00
698,8,88254,2022-11-30 19:00
699,22,88255,2022-11-30 20:00
700,27,88255,2022-11-30 21:00
701,12,88258,2022-11-30 22:00
702,13,88262,2022-11-30 23:00
703,15,88262,2022-12-01 00:00
704,22,88265,2022-12-01 01:00
705,27,88265,2022-12-01 02:00
706,22,88265,2022-12-01 03:00
707,29,88269,2022-12-01 06:00
708,30,88269,2022-12-01 07:00
709,16,88292,2022-12-01 16:00
710,24,88306,2022-12-02 15:00
711,19,88360,2022-12-05 06:00
712,10,88361,2022-12-05 07:00
713,14,88364,2022-12-05 08:00
714,16,88366,2022-12-05 09:00
715,15,88368,2022-12-05 11:00
716,29,88369,2022-12-05 12:00
717,12,88375,2022-12-05 18:00
718,15,88393,2022-12-05 20:00
719,27,88393,2022-12-05 22:00
720,17,88400,2022-12-06 06:00
721,11,88400,2022-12-06 07:00
722,17,88400,2022-12-06 08:00
723,20,88445,2022-12-08 04:00
724,10,88449,2022-12-08 05:00
725,6,88456,2022-12-08 08:00
726,3,88456,2022-12-08 09:00
727,2,88457,2022-12-08 10:00
728,27,88463,2022-12-08 13:00
729,21,88474,2022-12-08 20:00
730,16,88490,2022-12-09 07:00
731,18,88490,2022-12-09 08:00
732,8,88504,2022-12-09 18:00
733,14,88550,2022-12-12 09:00
734,16,88551,2022-12-12 10:00
735,16,88553,2022-12-12 11:00
736,16,88553,2022-12-12 12:00
737,16,88553,2022-12-12 13:00
738,16,88556,2022-12-12 14:00
739,16,88560,2022-12-12 15:00
740,16,88564,2022-12-12 16:00
741,16,88564,2022-12-12 17:00
742,16,88564,2022-12-12 18:00
743,16,88566,2022-12-12 19:00
744,16,88569,2022-12-12 20:00
745,16,88573,2022-12-12 21:00
746,16,88576,2022-12-12 22:00
747,16,88576,2022-12-12 23:00
748,16,88576,2022-12-13 00:00
749,16,88576,2022-12-13 01:00
750,16,88579,2022-12-13 02:00
751,16,88579,2022-12-13 03:00
752,16,88581,2022-12-13 04:00
753,16,88579,2022-12-13 05:00
754,16,88579,2022-12-13 06:00
755,16,88579,2022-12-13 07:00
756,16,88579,2022-12-13 08:00
757,16,88581,2022-12-13 09:00
758,16,88581,2022-12-13 10:00
759,16,88581,2022-12-13 11:00
760,16,88585,2022-12-13 12:00
761,16,88585,2022-12-13 13:00
762,16,88588,2022-12-13 14:00
763,16,88588,2022-12-13 15:00
764,30,88588,2022-12-13 16:00
765,18,88596,2022-12-13 18:00
766,25,88613,2022-12-14 06:00
767,10,88612,2022-12-14 07:00
768,24,88612,2022-12-14 08:00
769,11,88612,2022-12-14 09:00
770,6,88611,2022-12-14 10:00
771,18,88614,2022-12-14 11:00
772,10,88628,2022-12-14 20:00
773,7,88632,2022-12-14 21:00
774,6,88634,2022-12-14 22:00
775,5,88639,2022-12-14 23:00
