,rank,watchlist,date_updated
64,17,228096,2021-12-29 05:00
65,13,228096,2021-12-29 06:00
66,16,228111,2021-12-29 08:00
67,10,228118,2021-12-29 09:00
68,10,228124,2021-12-29 10:00
69,15,228129,2021-12-29 11:00
70,23,228201,2021-12-29 19:00
71,12,228502,2022-01-06 22:00
72,2,229137,2022-01-06 23:00
73,2,229495,2022-01-07 00:00
74,2,229647,2022-01-07 01:00
75,1,229736,2022-01-07 02:00
76,2,229792,2022-01-07 03:00
77,2,229849,2022-01-07 04:00
78,3,229748,2022-01-07 05:00
79,5,229797,2022-01-07 06:00
80,4,229839,2022-01-07 07:00
81,4,229875,2022-01-07 08:00
82,4,229908,2022-01-07 09:00
83,3,229949,2022-01-07 10:00
84,2,230002,2022-01-07 11:00
85,2,230023,2022-01-07 12:00
86,2,230071,2022-01-07 13:00
87,2,230156,2022-01-07 14:00
88,1,230329,2022-01-07 15:00
89,1,230398,2022-01-07 16:00
90,5,230409,2022-01-07 17:00
91,4,230424,2022-01-07 18:00
92,4,230450,2022-01-07 19:00
93,6,230499,2022-01-07 21:00
94,5,230513,2022-01-07 22:00
95,29,230810,2022-01-14 17:00
96,5,230814,2022-01-14 18:00
97,1,230841,2022-01-14 19:00
98,15,230847,2022-01-14 20:00
99,17,230864,2022-01-14 22:00
100,19,231005,2022-01-18 18:00
101,25,231157,2022-01-20 21:00
102,30,231241,2022-01-21 16:00
103,29,231254,2022-01-21 17:00
104,12,231260,2022-01-21 19:00
105,2,231278,2022-01-21 20:00
106,4,231339,2022-01-21 21:00
107,6,231357,2022-01-21 22:00
108,30,231364,2022-01-21 23:00
109,8,231522,2022-01-24 17:00
110,7,231543,2022-01-24 18:00
111,11,231761,2022-01-26 17:00
112,1,231855,2022-01-26 18:00
113,8,231933,2022-01-26 19:00
114,29,232026,2022-01-28 09:00
115,10,232484,2022-02-08 17:00
116,23,232523,2022-02-08 19:00
117,26,232561,2022-02-09 15:00
118,13,232775,2022-02-18 08:00
119,12,232775,2022-02-18 09:00
120,11,232775,2022-02-18 10:00
121,10,232777,2022-02-18 11:00
122,14,232782,2022-02-18 12:00
123,27,232887,2022-02-24 11:00
124,24,232891,2022-02-24 12:00
125,11,232908,2022-03-04 02:00
126,3,232906,2022-03-04 03:00
127,1,232916,2022-03-04 04:00
128,1,232921,2022-03-04 05:00
129,1,232921,2022-03-04 06:00
130,1,232924,2022-03-04 07:00
131,1,232929,2022-03-04 08:00
132,1,232929,2022-03-04 09:00
133,1,232933,2022-03-04 10:00
134,1,232933,2022-03-04 11:00
135,3,232934,2022-03-04 12:00
136,28,232931,2022-03-07 12:00
137,9,232932,2022-03-07 13:00
138,3,232937,2022-03-07 14:00
139,3,232937,2022-03-07 15:00
140,10,232935,2022-03-07 17:00
141,26,232933,2022-03-07 18:00
142,22,232934,2022-03-07 20:00
143,14,232941,2022-03-07 21:00
144,25,232942,2022-03-07 22:00
145,19,232936,2022-03-07 23:00
146,25,232937,2022-03-08 01:00
147,29,232937,2022-03-08 02:00
148,16,232904,2022-03-11 21:00
149,19,232904,2022-03-11 22:00
150,9,232899,2022-03-11 23:00
151,5,232897,2022-03-12 00:00
152,2,232900,2022-03-12 01:00
153,2,232904,2022-03-12 02:00
154,2,232909,2022-03-12 03:00
155,2,232910,2022-03-12 04:00
156,2,232910,2022-03-12 05:00
157,3,232913,2022-03-12 06:00
158,2,232915,2022-03-12 07:00
159,3,232917,2022-03-12 08:00
160,3,232917,2022-03-12 09:00
161,9,232917,2022-03-12 10:00
162,21,232917,2022-03-12 11:00
163,7,232938,2022-03-14 14:00
164,19,232943,2022-03-14 15:00
165,1,232961,2022-03-14 16:00
166,1,232968,2022-03-14 17:00
167,1,232976,2022-03-14 18:00
168,1,232997,2022-03-14 19:00
169,1,233022,2022-03-14 20:00
170,1,233044,2022-03-14 21:00
171,1,233056,2022-03-14 22:00
172,1,233061,2022-03-14 23:00
173,1,233063,2022-03-15 00:00
174,1,233066,2022-03-15 01:00
175,1,233066,2022-03-15 02:00
176,2,233072,2022-03-15 03:00
177,2,233077,2022-03-15 04:00
178,2,233079,2022-03-15 05:00
179,2,233080,2022-03-15 06:00
180,2,233085,2022-03-15 07:00
181,4,233092,2022-03-15 08:00
182,3,233100,2022-03-15 09:00
183,4,233105,2022-03-15 10:00
184,3,233112,2022-03-15 11:00
185,3,233115,2022-03-15 12:00
186,3,233127,2022-03-15 13:00
187,4,233127,2022-03-15 14:00
188,6,233128,2022-03-15 15:00
189,26,233181,2022-03-16 09:00
190,23,233181,2022-03-16 10:00
191,5,233232,2022-03-17 14:00
192,9,233236,2022-03-17 15:00
193,10,233268,2022-03-17 17:00
194,9,233300,2022-03-17 20:00
195,1,233359,2022-03-17 21:00
196,1,233377,2022-03-17 22:00
197,1,233378,2022-03-17 23:00
198,1,233394,2022-03-18 00:00
199,1,233398,2022-03-18 01:00
200,1,233406,2022-03-18 02:00
201,1,233413,2022-03-18 03:00
202,1,233418,2022-03-18 04:00
203,1,233417,2022-03-18 05:00
204,1,233420,2022-03-18 06:00
205,1,233421,2022-03-18 07:00
206,2,233422,2022-03-18 08:00
207,1,233425,2022-03-18 09:00
208,1,233425,2022-03-18 10:00
209,1,233435,2022-03-18 11:00
210,1,233433,2022-03-18 12:00
211,1,233433,2022-03-18 13:00
212,1,233445,2022-03-18 14:00
213,1,233445,2022-03-18 15:00
214,8,233454,2022-03-18 16:00
215,11,233461,2022-03-18 17:00
216,20,233472,2022-03-18 19:00
217,7,233484,2022-03-18 20:00
218,6,233529,2022-03-22 15:00
219,1,233541,2022-03-22 16:00
220,1,233565,2022-03-22 17:00
221,2,233629,2022-03-22 18:00
222,3,233702,2022-03-22 19:00
223,2,233805,2022-03-22 20:00
224,2,233846,2022-03-22 21:00
225,6,233889,2022-03-22 22:00
226,3,233902,2022-03-22 23:00
227,5,234035,2022-03-23 00:00
228,2,234122,2022-03-23 01:00
229,2,234214,2022-03-23 02:00
230,2,234266,2022-03-23 03:00
231,2,234297,2022-03-23 04:00
232,2,234337,2022-03-23 05:00
233,1,234365,2022-03-23 06:00
234,1,234393,2022-03-23 07:00
235,1,234405,2022-03-23 08:00
236,2,234435,2022-03-23 09:00
237,1,234459,2022-03-23 10:00
238,1,234484,2022-03-23 11:00
239,1,234519,2022-03-23 12:00
240,1,234577,2022-03-23 13:00
241,2,234669,2022-03-23 14:00
242,1,234817,2022-03-23 16:00
243,2,234875,2022-03-23 17:00
244,10,234905,2022-03-23 18:00
245,7,234945,2022-03-23 19:00
246,2,234960,2022-03-23 20:00
247,6,234984,2022-03-23 21:00
248,11,235013,2022-03-23 22:00
249,24,235035,2022-03-23 23:00
250,27,235148,2022-03-24 06:00
251,15,235159,2022-03-24 07:00
252,13,235225,2022-03-24 13:00
253,11,235249,2022-03-24 14:00
254,15,235278,2022-03-24 15:00
255,2,235291,2022-03-24 20:00
256,24,235305,2022-03-24 21:00
257,19,235306,2022-03-24 22:00
258,27,235316,2022-03-24 23:00
259,30,235366,2022-03-25 05:00
260,25,235373,2022-03-25 06:00
261,29,235379,2022-03-25 07:00
262,12,235404,2022-03-25 14:00
263,4,235457,2022-03-25 15:00
264,3,235500,2022-03-25 16:00
265,26,235517,2022-03-25 17:00
266,12,235558,2022-03-25 19:00
267,10,235567,2022-03-25 20:00
268,23,235554,2022-03-25 22:00
269,18,235847,2022-03-28 15:00
270,6,235900,2022-03-28 16:00
271,14,235946,2022-03-28 17:00
272,12,236000,2022-03-28 19:00
273,2,236034,2022-03-28 20:00
274,8,236126,2022-03-28 21:00
275,6,236168,2022-03-28 22:00
276,6,236180,2022-03-28 23:00
277,15,236206,2022-03-29 00:00
278,19,236263,2022-03-29 04:00
279,12,236272,2022-03-29 05:00
280,7,236282,2022-03-29 06:00
281,9,236291,2022-03-29 07:00
282,9,236302,2022-03-29 08:00
283,9,236312,2022-03-29 09:00
284,11,236311,2022-03-29 10:00
285,15,236335,2022-03-29 11:00
286,18,236365,2022-03-29 13:00
287,4,236396,2022-03-29 14:00
288,3,236444,2022-03-29 15:00
289,9,236466,2022-03-29 16:00
290,19,236511,2022-03-29 18:00
291,3,236527,2022-03-29 19:00
292,15,236561,2022-03-29 20:00
293,16,236578,2022-03-29 21:00
294,16,236592,2022-03-29 22:00
295,29,236833,2022-03-31 18:00
296,10,236894,2022-03-31 21:00
297,5,237152,2022-03-31 22:00
298,3,237327,2022-03-31 23:00
299,1,237385,2022-04-01 00:00
300,1,237435,2022-04-01 01:00
301,4,237455,2022-04-01 02:00
302,2,237501,2022-04-01 03:00
303,1,237551,2022-04-01 04:00
304,1,237531,2022-04-01 05:00
305,1,237557,2022-04-01 06:00
306,1,237582,2022-04-01 07:00
307,1,237602,2022-04-01 08:00
308,1,237623,2022-04-01 09:00
309,1,237639,2022-04-01 10:00
310,1,237664,2022-04-01 11:00
311,4,237714,2022-04-01 12:00
312,3,237767,2022-04-01 13:00
313,8,237835,2022-04-01 14:00
314,16,237893,2022-04-01 15:00
315,15,237918,2022-04-01 16:00
316,6,237970,2022-04-01 19:00
317,24,238002,2022-04-01 21:00
318,25,238595,2022-05-06 07:00
319,24,238654,2022-05-09 12:00
320,13,238651,2022-05-09 14:00
321,14,238649,2022-05-09 15:00
322,3,238660,2022-05-09 16:00
323,11,238658,2022-05-09 17:00
324,20,238661,2022-05-09 18:00
325,16,238662,2022-05-09 19:00
326,16,238663,2022-05-09 20:00
327,19,238665,2022-05-09 21:00
328,23,238669,2022-05-09 22:00
329,27,238669,2022-05-09 23:00
330,24,238671,2022-05-10 01:00
331,17,238677,2022-05-10 02:00
332,25,238680,2022-05-10 03:00
333,13,238705,2022-05-10 15:00
334,5,238718,2022-05-10 16:00
335,9,238727,2022-05-10 17:00
336,7,238728,2022-05-10 18:00
337,23,238741,2022-05-11 04:00
338,13,238747,2022-05-11 05:00
339,17,238748,2022-05-11 06:00
340,9,238748,2022-05-11 07:00
341,7,238748,2022-05-11 08:00
342,27,238751,2022-05-11 09:00
343,26,238758,2022-05-11 10:00
344,23,238753,2022-05-11 18:00
345,9,238753,2022-05-11 19:00
346,4,238764,2022-05-11 20:00
347,5,238777,2022-05-11 21:00
348,7,238791,2022-05-11 22:00
349,7,238791,2022-05-11 23:00
350,6,238801,2022-05-12 00:00
351,5,238805,2022-05-12 01:00
352,2,238808,2022-05-12 02:00
353,2,238813,2022-05-12 03:00
354,2,238821,2022-05-12 04:00
355,4,238826,2022-05-12 05:00
356,5,238830,2022-05-12 06:00
357,6,238829,2022-05-12 07:00
358,8,238832,2022-05-12 08:00
359,8,238833,2022-05-12 09:00
360,9,238829,2022-05-12 10:00
361,7,238834,2022-05-12 11:00
362,15,238840,2022-05-12 12:00
363,13,238848,2022-05-12 14:00
364,2,238858,2022-05-12 15:00
365,2,239035,2022-05-12 16:00
366,2,239053,2022-05-12 17:00
367,2,239072,2022-05-12 18:00
368,4,239077,2022-05-12 19:00
369,4,239091,2022-05-12 20:00
370,4,239104,2022-05-12 21:00
371,3,239090,2022-05-12 22:00
372,2,239093,2022-05-12 23:00
373,4,239098,2022-05-13 00:00
374,5,239106,2022-05-13 01:00
375,4,239111,2022-05-13 02:00
376,4,239122,2022-05-13 03:00
377,5,239145,2022-05-13 04:00
378,5,239152,2022-05-13 05:00
379,7,239152,2022-05-13 06:00
380,9,239157,2022-05-13 07:00
381,11,239157,2022-05-13 08:00
382,25,239149,2022-05-13 10:00
383,6,239158,2022-05-13 12:00
384,2,239169,2022-05-13 13:00
385,1,239185,2022-05-13 14:00
386,15,239300,2022-05-16 12:00
387,7,239373,2022-05-17 20:00
388,18,239386,2022-05-17 21:00
389,8,239387,2022-05-17 22:00
390,8,239399,2022-05-17 23:00
391,9,239400,2022-05-18 00:00
392,20,239405,2022-05-18 01:00
393,23,239401,2022-05-18 02:00
394,14,239405,2022-05-18 03:00
395,14,239464,2022-05-19 02:00
396,19,239468,2022-05-19 03:00
397,22,239488,2022-05-19 11:00
398,6,239510,2022-05-19 18:00
399,1,239520,2022-05-19 19:00
400,1,239549,2022-05-19 20:00
401,1,239558,2022-05-19 21:00
402,2,239558,2022-05-19 22:00
403,6,239563,2022-05-19 23:00
404,10,239565,2022-05-20 00:00
405,8,239567,2022-05-20 01:00
406,10,239558,2022-05-20 02:00
407,10,239564,2022-05-20 03:00
408,16,239569,2022-05-20 04:00
409,23,239569,2022-05-20 05:00
410,17,239571,2022-05-20 06:00
411,19,239572,2022-05-20 07:00
412,10,239571,2022-05-20 08:00
413,3,239573,2022-05-20 09:00
414,2,239572,2022-05-20 10:00
415,1,239577,2022-05-20 11:00
416,8,239581,2022-05-20 12:00
417,7,239581,2022-05-20 13:00
418,9,239592,2022-05-20 14:00
419,5,239680,2022-05-23 12:00
420,4,239688,2022-05-23 13:00
421,29,239803,2022-05-25 16:00
422,2,239821,2022-05-25 17:00
423,1,239933,2022-05-25 18:00
424,2,240019,2022-05-25 19:00
425,2,240057,2022-05-25 20:00
426,2,240094,2022-05-25 21:00
427,3,240113,2022-05-25 22:00
428,3,240113,2022-05-25 23:00
429,5,240121,2022-05-26 00:00
430,5,240112,2022-05-26 01:00
431,5,240125,2022-05-26 02:00
432,4,240134,2022-05-26 03:00
433,4,240143,2022-05-26 04:00
434,4,240157,2022-05-26 05:00
435,5,240162,2022-05-26 06:00
436,5,240166,2022-05-26 07:00
437,5,240175,2022-05-26 08:00
438,5,240182,2022-05-26 09:00
439,4,240187,2022-05-26 10:00
440,5,240191,2022-05-26 11:00
441,13,240191,2022-05-26 12:00
442,3,240198,2022-05-26 13:00
443,1,240232,2022-05-26 14:00
444,4,240275,2022-05-26 15:00
445,6,240349,2022-05-26 16:00
446,10,240383,2022-05-26 17:00
447,20,240516,2022-05-27 03:00
448,12,240520,2022-05-27 04:00
449,8,240520,2022-05-27 05:00
450,9,240531,2022-05-27 06:00
451,12,240539,2022-05-27 07:00
452,3,240545,2022-05-27 08:00
453,2,240555,2022-05-27 09:00
454,2,240564,2022-05-27 10:00
455,2,240566,2022-05-27 11:00
456,2,240577,2022-05-27 12:00
457,1,240591,2022-05-27 13:00
458,1,240655,2022-05-27 14:00
459,14,240693,2022-05-27 19:00
460,11,240693,2022-05-27 20:00
461,15,240918,2022-05-31 09:00
462,6,240924,2022-05-31 10:00
463,11,240927,2022-05-31 11:00
464,8,241012,2022-06-01 12:00
465,10,241160,2022-06-01 21:00
466,2,241199,2022-06-01 22:00
467,1,241207,2022-06-01 23:00
468,1,241213,2022-06-02 00:00
469,1,241217,2022-06-02 01:00
470,2,241221,2022-06-02 02:00
471,2,241228,2022-06-02 03:00
472,2,241226,2022-06-02 04:00
473,3,241245,2022-06-02 05:00
474,6,241243,2022-06-02 06:00
475,9,241243,2022-06-02 07:00
476,7,241245,2022-06-02 08:00
477,9,241253,2022-06-02 09:00
478,18,241254,2022-06-02 10:00
479,15,241251,2022-06-02 11:00
480,11,241293,2022-06-02 16:00
481,6,241306,2022-06-02 17:00
482,10,241328,2022-06-02 20:00
483,26,241358,2022-06-03 04:00
484,22,241361,2022-06-03 05:00
485,11,241361,2022-06-03 06:00
486,23,241364,2022-06-03 09:00
487,24,241372,2022-06-03 10:00
488,30,241374,2022-06-03 11:00
489,15,241401,2022-06-03 16:00
490,7,241409,2022-06-03 17:00
491,13,241552,2022-06-07 19:00
492,2,241589,2022-06-07 20:00
493,15,241644,2022-06-07 21:00
494,10,241657,2022-06-07 22:00
495,8,241666,2022-06-07 23:00
496,10,241676,2022-06-08 02:00
497,7,241660,2022-06-08 03:00
498,12,241662,2022-06-08 04:00
499,13,241668,2022-06-08 05:00
500,11,241675,2022-06-08 06:00
501,12,241679,2022-06-08 07:00
502,15,241679,2022-06-08 08:00
503,13,241719,2022-06-08 17:00
504,15,241909,2022-06-13 09:00
505,18,241911,2022-06-13 10:00
506,22,241916,2022-06-13 11:00
507,7,242623,2022-07-06 21:00
508,2,242673,2022-07-06 22:00
509,1,242703,2022-07-06 23:00
510,1,242729,2022-07-07 00:00
511,1,242752,2022-07-07 01:00
512,1,242785,2022-07-07 02:00
513,1,242785,2022-07-07 03:00
514,1,242798,2022-07-07 04:00
515,1,242810,2022-07-07 05:00
516,1,242823,2022-07-07 06:00
517,1,242828,2022-07-07 07:00
518,1,242830,2022-07-07 08:00
519,1,242850,2022-07-07 09:00
520,1,242858,2022-07-07 10:00
521,1,242874,2022-07-07 11:00
522,1,242889,2022-07-07 12:00
523,1,242912,2022-07-07 13:00
524,1,242972,2022-07-07 14:00
525,1,243002,2022-07-07 15:00
526,3,243000,2022-07-07 16:00
527,3,243016,2022-07-07 17:00
528,2,243031,2022-07-07 18:00
529,1,243045,2022-07-07 19:00
530,1,243045,2022-07-07 20:00
531,1,243068,2022-07-07 21:00
532,1,243088,2022-07-07 22:00
533,1,243102,2022-07-07 23:00
534,4,243120,2022-07-08 00:00
535,5,243127,2022-07-08 01:00
536,13,243119,2022-07-08 02:00
537,13,243133,2022-07-08 03:00
538,14,243138,2022-07-08 04:00
539,18,243151,2022-07-08 05:00
540,7,243156,2022-07-08 06:00
541,8,243160,2022-07-08 07:00
542,8,243160,2022-07-08 08:00
543,7,243167,2022-07-08 09:00
544,16,243173,2022-07-08 10:00
545,8,243176,2022-07-08 11:00
546,6,243180,2022-07-08 12:00
547,12,243193,2022-07-08 13:00
548,4,243201,2022-07-08 14:00
549,8,243207,2022-07-08 15:00
550,10,243207,2022-07-08 16:00
551,13,243508,2022-07-12 16:00
552,2,243521,2022-07-12 17:00
553,11,243528,2022-07-12 18:00
554,2,243538,2022-07-12 19:00
555,1,243559,2022-07-12 20:00
556,12,243583,2022-07-12 21:00
557,10,243643,2022-07-13 18:00
558,6,243649,2022-07-13 19:00
559,3,243667,2022-07-13 20:00
560,8,243710,2022-07-14 14:00
561,2,243725,2022-07-14 15:00
562,1,243740,2022-07-14 16:00
563,10,243759,2022-07-14 17:00
564,1,243772,2022-07-14 18:00
565,3,243773,2022-07-14 19:00
566,4,243776,2022-07-14 20:00
567,3,243781,2022-07-14 21:00
568,27,243788,2022-07-14 22:00
569,8,243853,2022-07-15 20:00
570,21,243993,2022-07-18 17:00
571,25,244041,2022-07-19 09:00
572,16,244041,2022-07-19 10:00
573,5,244044,2022-07-19 12:00
574,7,244048,2022-07-19 13:00
575,8,244053,2022-07-19 14:00
576,9,244071,2022-07-19 15:00
577,20,244092,2022-07-19 19:00
578,10,244139,2022-07-20 14:00
579,21,244146,2022-07-20 15:00
580,16,244214,2022-07-21 13:00
581,18,244222,2022-07-21 14:00
582,22,244308,2022-07-22 05:00
583,14,244313,2022-07-22 06:00
584,9,244315,2022-07-22 07:00
585,3,244325,2022-07-22 08:00
586,1,244350,2022-07-22 09:00
587,1,244361,2022-07-22 10:00
588,1,244387,2022-07-22 11:00
589,2,244422,2022-07-22 12:00
590,1,244458,2022-07-22 13:00
591,1,244541,2022-07-22 14:00
592,4,244581,2022-07-22 15:00
593,3,244581,2022-07-22 16:00
594,6,244607,2022-07-22 17:00
595,21,245298,2022-08-05 19:00
596,12,245546,2022-08-08 14:00
597,24,245724,2022-08-09 01:00
598,19,245724,2022-08-09 02:00
599,13,245748,2022-08-09 03:00
600,10,245757,2022-08-09 04:00
601,8,245761,2022-08-09 05:00
602,6,245761,2022-08-09 06:00
603,6,245761,2022-08-09 07:00
604,8,245766,2022-08-09 08:00
605,26,245766,2022-08-09 09:00
606,2,246171,2022-08-16 16:00
607,3,246279,2022-08-16 17:00
608,6,246318,2022-08-16 18:00
609,8,246337,2022-08-16 19:00
610,11,246349,2022-08-16 20:00
611,9,246349,2022-08-16 21:00
612,15,246372,2022-08-16 22:00
613,15,246380,2022-08-16 23:00
614,19,246387,2022-08-17 00:00
615,17,246392,2022-08-17 01:00
616,18,246392,2022-08-17 02:00
617,20,246398,2022-08-17 03:00
618,14,246409,2022-08-17 04:00
619,12,246422,2022-08-17 05:00
620,10,246435,2022-08-17 06:00
621,11,246445,2022-08-17 07:00
622,11,246445,2022-08-17 08:00
623,8,246565,2022-08-17 22:00
624,7,246565,2022-08-17 23:00
625,4,246573,2022-08-18 00:00
626,4,246577,2022-08-18 01:00
627,6,246582,2022-08-18 02:00
628,7,246592,2022-08-18 03:00
629,6,246601,2022-08-18 04:00
630,5,246604,2022-08-18 05:00
631,4,246604,2022-08-18 06:00
632,6,246613,2022-08-18 07:00
633,9,246617,2022-08-18 08:00
634,13,246617,2022-08-18 09:00
635,4,246688,2022-08-18 22:00
636,2,246706,2022-08-18 23:00
637,2,246712,2022-08-19 00:00
638,2,246717,2022-08-19 01:00
639,2,246727,2022-08-19 02:00
640,2,246739,2022-08-19 03:00
641,2,246744,2022-08-19 04:00
642,2,246751,2022-08-19 05:00
643,2,246751,2022-08-19 06:00
644,2,246760,2022-08-19 07:00
645,2,246766,2022-08-19 08:00
646,12,246773,2022-08-19 09:00
647,24,246782,2022-08-19 10:00
648,17,246788,2022-08-19 11:00
649,16,246788,2022-08-19 12:00
650,3,246830,2022-08-19 20:00
651,22,246833,2022-08-19 21:00
652,19,246833,2022-08-19 22:00
653,27,246995,2022-08-22 10:00
654,28,246998,2022-08-22 11:00
655,6,247007,2022-08-22 12:00
656,7,247010,2022-08-22 13:00
657,26,247774,2022-09-07 15:00
658,18,247814,2022-09-07 19:00
659,3,247830,2022-09-07 20:00
660,3,247887,2022-09-07 21:00
661,1,247940,2022-09-07 22:00
662,1,247940,2022-09-07 23:00
663,1,247958,2022-09-08 00:00
664,11,247963,2022-09-08 01:00
665,30,247963,2022-09-08 02:00
666,17,247970,2022-09-08 03:00
667,24,247947,2022-09-08 04:00
668,26,247950,2022-09-08 05:00
669,3,247996,2022-09-08 13:00
670,4,247996,2022-09-08 14:00
671,1,248021,2022-09-08 15:00
672,6,248403,2022-09-18 07:00
673,5,248405,2022-09-18 08:00
674,12,248405,2022-09-18 09:00
675,20,248583,2022-09-23 20:00
676,26,248583,2022-09-23 21:00
677,26,248906,2022-10-03 09:00
678,28,249223,2022-10-11 10:00
679,4,249229,2022-10-11 16:00
680,3,249236,2022-10-11 17:00
681,22,249260,2022-10-12 03:00
682,20,249260,2022-10-12 04:00
683,8,249256,2022-10-12 05:00
684,2,249256,2022-10-12 06:00
685,5,249256,2022-10-12 07:00
686,2,249260,2022-10-12 08:00
687,3,249260,2022-10-12 09:00
688,1,249261,2022-10-12 10:00
689,1,249267,2022-10-12 11:00
690,5,249268,2022-10-12 12:00
691,8,249274,2022-10-12 13:00
692,3,249283,2022-10-12 16:00
693,3,249283,2022-10-12 17:00
694,8,249300,2022-10-12 18:00
695,16,249306,2022-10-12 19:00
696,25,249486,2022-10-19 01:00
697,3,249487,2022-10-19 02:00
698,2,249488,2022-10-19 03:00
699,2,249497,2022-10-19 04:00
700,2,249501,2022-10-19 05:00
701,2,249506,2022-10-19 06:00
702,2,249506,2022-10-19 07:00
703,4,249505,2022-10-19 08:00
704,12,249505,2022-10-19 09:00
705,4,249612,2022-10-22 08:00
706,7,249613,2022-10-22 09:00
707,28,249677,2022-10-24 10:00
708,18,249668,2022-10-25 15:00
709,11,249674,2022-10-25 16:00
710,11,249683,2022-10-25 17:00
711,20,249683,2022-10-25 18:00
712,27,249731,2022-10-27 23:00
713,12,249738,2022-10-28 00:00
714,6,249749,2022-10-28 01:00
715,4,249753,2022-10-28 02:00
716,5,249753,2022-10-28 03:00
717,5,249759,2022-10-28 04:00
718,5,249766,2022-10-28 05:00
719,10,249767,2022-10-28 06:00
720,8,249772,2022-10-28 07:00
721,5,249777,2022-10-28 08:00
722,4,249781,2022-10-28 09:00
723,6,249781,2022-10-28 10:00
724,4,249828,2022-10-28 14:00
725,8,249840,2022-10-28 15:00
726,29,249843,2022-10-28 16:00
727,6,249850,2022-10-28 17:00
728,1,249872,2022-10-28 18:00
729,1,249872,2022-10-28 19:00
730,1,249893,2022-10-28 20:00
731,1,249923,2022-10-28 21:00
732,1,249923,2022-10-28 22:00
733,2,249941,2022-10-28 23:00
734,2,249947,2022-10-29 00:00
735,1,249952,2022-10-29 01:00
736,4,249952,2022-10-29 02:00
737,4,249956,2022-10-29 03:00
738,10,249962,2022-10-29 04:00
739,11,249968,2022-10-29 05:00
740,23,249972,2022-10-29 06:00
741,2,250107,2022-10-31 10:00
742,1,250106,2022-10-31 11:00
743,1,250113,2022-10-31 12:00
744,1,250150,2022-10-31 13:00
745,1,250203,2022-10-31 14:00
746,1,250350,2022-10-31 15:00
747,1,250383,2022-10-31 16:00
748,1,250413,2022-10-31 17:00
749,3,250420,2022-10-31 18:00
750,1,250431,2022-10-31 19:00
751,2,250432,2022-10-31 20:00
752,2,250451,2022-10-31 21:00
753,2,250460,2022-10-31 22:00
754,2,250460,2022-10-31 23:00
755,2,250463,2022-11-01 00:00
756,2,250466,2022-11-01 01:00
757,2,250480,2022-11-01 02:00
758,2,250486,2022-11-01 03:00
759,2,250486,2022-11-01 04:00
760,3,250495,2022-11-01 05:00
761,3,250495,2022-11-01 06:00
762,3,250498,2022-11-01 07:00
763,3,250498,2022-11-01 08:00
764,2,250502,2022-11-01 09:00
765,3,250509,2022-11-01 10:00
766,3,250529,2022-11-01 11:00
767,28,250704,2022-11-09 17:00
768,27,250808,2022-11-14 07:00
769,12,250812,2022-11-14 08:00
770,11,250807,2022-11-14 09:00
771,10,250808,2022-11-14 10:00
772,25,250808,2022-11-14 11:00
773,13,250969,2022-11-22 03:00
774,22,250968,2022-11-22 04:00
775,26,250986,2022-11-22 16:00
